"","imdb_id","avg_num_of_attendees","num_of_shows","budget","genres","tmdb_popularity","release_date","revenue","runtime","languages","tmdb_rating","tmdb_votes","directors","writers","keywords","awards","metascore","imdb_rating","imdb_votes","tomato_critic_rating","tomato_user_rating","tomato_user_votes","tomato_critic_votes","tomato_fresh_reviews","tomato_rotten_reviews","tomato_user_meter","tomato_critic_meter","actors","name"
"832","tt1152399",47,1,0,"",0.000747,2009-01-30,0,84,"English",0,0,"Scott Crocker","","","N/A",68,7.5,"90",7.1,3.5,93,11,10,1,68,91,"","GHOST BIRD"
"833","tt1701976",47,1,0,"Documentary",0.050319,2011-09-09,0,85,"English,Deutsch,Português,Español",7.4,18,"Gary Hustwit","","designer,urban sprawl,urban,city,trilogy","1 nomination.",NA,7.4,"1,582",7.2,4,1001,13,13,0,84,100,"","URBANIZED"
"834","tt3086442",47.4519230769231,13,0,"Fantasy,Horror,Drama,Thriller",0.486752,2014-08-29,0,100,"Deutsch",6.7,173,"Severin Fiala,Veronika Franz","Veronika Franz,Severin Fiala","woman director","18 wins & 28 nominations.",81,6.7,"19,878",7.3,3.5,10739,125,107,18,64,86,"Elias Schwarz,Lukas Schwarz,Susanne Wuest,Hans Escher,Elfriede Schatz,Karl Purker,Georg Deliovsky,Christian Steindl,Christian Schatz,Erwin Schmalzbauer","GOODNIGHT MOMMY"
"835","tt0379725",47.5,1,7000000,"Crime,Drama",0.568884,2005-09-30,49084830,114,"English",6.6,162,"Bennett Miller","","gay,self-fulfilling prophecy,based on novel,journalism,identity,dream,literature research,literature,dying and death,biography","Won 1 Oscar. Another 58 wins & 84 nominations.",88,7.4,"99,506",8.2,3.6,115259,182,164,18,81,90,"Philip Seymour Hoffman,Allie Mickelson,Craig Archibald,Bronwen Coleman,Kate Shindle,David Wilson Barnes,Michael J. Burg,Catherine Keener,Kwesi Ameyaw,Andrew Farago,Kelci Stephenson,Chris Cooper,Clifton Collins, Jr.,Mark Pellegrino,Amy Ryan,Bruce Greenwood,C. Ernst Harth","CAPOTE"
"836","tt2582802",47.6125,21,3300000,"Drama,Music",6.427407,2014-10-10,13993092,105,"English",8.3,1959,"Damien Chazelle","","jazz,obsession,conservatory,music teacher,new york city,violence,montage,drummer,public humiliation,jazz band,young adult,music school","Won 3 Oscars. Another 87 wins & 128 nominations.",88,8.5,"384,504",8.6,4.5,65343,258,243,15,94,94,"Miles Teller,J.K. Simmons,Melissa Benoist,Austin Stowell,Jayson Blair,Kavita Patil,Paul Reiser,Nate Lang,Chris Mulkey,Damon Gupton,Suanne Spoke,Max Kasch,Charlie Ian,Kofi Siriboe,C.J. Vana,Tarik Lowe,Tyler Kimball,Rogelio Douglas Jr.,Adrian Burks,Joseph Bruno,Michael D. Cohen,Jocelyn Ayanna,Keenan Henson,Janet Hoskins,April Grace,Clifton 'Fou Fou' Eddie,Calvin C. Winbush,Marcus Henderson,Tony Baker,Henry G. Sanders,Sam Campisi,Jimmie Kirkpatrick,Keenan Allen,Ayinde Vaughan,Shai Golan,Yancey Wells,Candace Roberge,Krista Kilber,Cici Leah Campbell,Damien Coates,Kyle Julian Graham,Ellee Jane Hounsell,Stephen Hsu,Herman Johansen,Wendee Lee,Dakota Lupo,Jesse Mitchell,Amanda Newman,Joseph Oliveira,Michelle Ruff,Daniel Weidlein","WHIPLASH"
"837","tt2724064",47.625,1,1000000,"TV Movie,Horror",0.443447,2013-07-11,0,86,"English",3.8,280,"Anthony C. Ferrante","Thunder Levin","california,helicopter,beach,tornado,hurricane,attack,blood,chainsaw,storm,explosion,danger,shark,made for television,flood","1 win & 2 nominations.",NA,3.3,"33,667",6.1,2.5,5288,17,14,3,33,82,"Ian Ziering,Tara Reid,Cassie Scerbo,John Heard,Jaason Simmons,Sumiko Braun,Adrian Bustamante,Diane Chambers,Chuck Hittinger,Aubrey Peeples,Connor Weil,Christopher Wolfe,Robbie Rist","SHARKNADO"
"838","tt2452042",47.9196428571429,28,99000000,"Adventure,Animation,Comedy,Family",1.68332,2015-11-05,0,88,"English",6.3,326,"Steve Martino","Bryan Schulz","based on comic strip,family,3d,charlie brown,snoopy","Nominated for 1 Golden Globe. Another 1 win & 42 nominations.",67,7.2,"25,904",7.1,3.9,66045,173,150,23,77,87,"Noah Schnapp,Bill Melendez,Venus Schultheis,Hadley Belle Miller,Madisyn Shipman,Francesca Capaldi,Noah Johnston,Alexander Garfin,Mariel Sheets,A.J. Tecce,Marleik Mar Mar Walker,Rebecca Bloom,Anastasia Bredikhina,William Wunsch","PEANUTS MOVIE"
"839","tt2452042",47.9196428571429,28,99000000,"Adventure,Animation,Comedy,Family",1.68332,2015-11-05,0,88,"English",6.3,326,"Steve Martino","Bryan Schulz","based on comic strip,family,3d,charlie brown,snoopy","Nominated for 1 Golden Globe. Another 1 win & 42 nominations.",67,7.2,"25,904",7.1,3.9,66045,173,150,23,77,87,"Noah Schnapp,Bill Melendez,Venus Schultheis,Hadley Belle Miller,Madisyn Shipman,Francesca Capaldi,Noah Johnston,Alexander Garfin,Mariel Sheets,A.J. Tecce,Marleik Mar Mar Walker,Rebecca Bloom,Anastasia Bredikhina,William Wunsch","THE PEANUTS MOVIE"
"840","tt2452042",47.9196428571429,28,99000000,"Adventure,Animation,Comedy,Family",1.68332,2015-11-05,0,88,"English",6.3,326,"Steve Martino","Bryan Schulz","based on comic strip,family,3d,charlie brown,snoopy","Nominated for 1 Golden Globe. Another 1 win & 42 nominations.",67,7.2,"25,904",7.1,3.9,66045,173,150,23,77,87,"Noah Schnapp,Bill Melendez,Venus Schultheis,Hadley Belle Miller,Madisyn Shipman,Francesca Capaldi,Noah Johnston,Alexander Garfin,Mariel Sheets,A.J. Tecce,Marleik Mar Mar Walker,Rebecca Bloom,Anastasia Bredikhina,William Wunsch","PEANUTS"
"841","tt2084953",48,1,0,"Documentary",0.007752,2013-07-12,0,79,"English",6.7,50,"Cullen Hoback","Cullen Hoback","","2 wins & 1 nomination.",68,7.4,"4,403",7.2,3.7,3333,27,23,4,72,85,"Leigh Bryan,Raymond Kurzweil,Joe Lipari,Moby,Max Schrem,Christopher Shin,Mark Zuckerberg","TERMS & CONDITIONS MAY APPLY"
"842","tt2229399",48,1,0,"Documentary,Adventure",0.002143,2013-10-11,0,104,"English",0,0,"Deborah Koons","","woman director","N/A",63,8.7,"87",8,4.6,71,6,4,2,100,67,"","SYMPHONY OF THE SOIL"
"843","tt3374866",48,1,0,"Horror,Mystery",0.083137,2014-03-28,0,83,"Español",6,2,"Pau Teixidor","","reincarnation,loneliness,haunted apartment","1 nomination.",NA,5.3,"243",NA,NA,NA,NA,NA,NA,NA,NA,"Oona Chaplin,Ana Fernández,Andrés Gertrúdix,Sergi Méndez","PURGATORIO"
"844","tt2320031",48.1,1,0,"Documentary",0.001599,2011-03-01,0,71,"English",0,0,"Buck Angel","","adult,transgender,gender,lgbt","N/A",NA,NA,"N/A",NA,NA,4,NA,NA,NA,NA,NA,"","SEXING THE TRANSMAN"
"845","tt0137523",48.375,2,63000000,"Drama",4.373903,1999-10-14,100853753,139,"English",8,5034,"David Fincher","","support group,dual identity,nihilism,rage and hate,insomnia,dystopia,violence","Nominated for 1 Oscar. Another 8 wins & 31 nominations.",66,8.9,"1,335,613",7.3,4.2,1088518,162,128,34,96,79,"Edward Norton,Brad Pitt,Meat Loaf,Jared Leto,Helena Bonham Carter,Zach Grenier,Holt McCallany,Eion Bailey,Richmond Arquette,David Andrews,Christina Cabot,Tim DeZarn,Ezra Buzzington,Bob Stephenson,David Lee Smith,Thom Gossom Jr.,Carl Ciarfalio,Stuart Blumberg,Mark Fite,Matt Winston,Lauren Sánchez,David Jean Thomas,Paul Carafotes,Christopher John Fields,Michael Shamus Wiles,Van Quattro,Markus Redmond,Manasa Madapu","FIGHT CLUB"
"846","tt0137523",48.375,2,63000000,"Drama",4.373903,1999-10-14,100853753,139,"English",8,5034,"David Fincher","","support group,dual identity,nihilism,rage and hate,insomnia,dystopia,violence","Nominated for 1 Oscar. Another 8 wins & 31 nominations.",66,8.9,"1,335,613",7.3,4.2,1088518,162,128,34,96,79,"Edward Norton,Brad Pitt,Meat Loaf,Jared Leto,Helena Bonham Carter,Zach Grenier,Holt McCallany,Eion Bailey,Richmond Arquette,David Andrews,Christina Cabot,Tim DeZarn,Ezra Buzzington,Bob Stephenson,David Lee Smith,Thom Gossom Jr.,Carl Ciarfalio,Stuart Blumberg,Mark Fite,Matt Winston,Lauren Sánchez,David Jean Thomas,Paul Carafotes,Christopher John Fields,Michael Shamus Wiles,Van Quattro,Markus Redmond,Manasa Madapu","Fight Club"
"847","tt0040634",48.75,1,0,"War",0.000154,1948-06-10,0,110,"Slovenščina",0,0,"France Štiglic","","world war ii,german occupation,partisan,italian occupation,slovenia","1 nomination.",NA,7,"115",NA,NA,NA,NA,NA,NA,NA,NA,"Lojze Potokar,France Presetnik,Mileva Zakrajšek,Metka Bučar,Avgusta Danilova,Štefka Drolc,Jože Gale,Oskar Kjuder,Jože Zupan","ON OUR LAND"
"848","tt2326554",48.8032407407407,54,1000000,"Thriller,Horror,Romance",0.416645,2014-11-21,395000,99,"فارسی",6.9,123,"Ana Lily Amirpour","Ana Lily Amirpour","vampire,romance,female vampire,iranian,woman director","7 wins & 20 nominations.",81,7,"16,651",8,3.8,12480,110,105,5,76,95,"Sheila Vand,Arash Marandi,Marshall Manesh,Dominic Rains,Rome Shadanloo,Milad Eghbali,Reza Sixo Safai,Mozhan Marnò","A GIRL WALKS HOME ALONE"
"849","tt2326554",48.8032407407407,54,1000000,"Thriller,Horror,Romance",0.416645,2014-11-21,395000,99,"فارسی",6.9,123,"Ana Lily Amirpour","Ana Lily Amirpour","vampire,romance,female vampire,iranian,woman director","7 wins & 20 nominations.",81,7,"16,651",8,3.8,12480,110,105,5,76,95,"Sheila Vand,Arash Marandi,Marshall Manesh,Dominic Rains,Rome Shadanloo,Milad Eghbali,Reza Sixo Safai,Mozhan Marnò","A GIRL WALKS HOME"
"850","tt2326554",48.8032407407407,54,1000000,"Thriller,Horror,Romance",0.416645,2014-11-21,395000,99,"فارسی",6.9,123,"Ana Lily Amirpour","Ana Lily Amirpour","vampire,romance,female vampire,iranian,woman director","7 wins & 20 nominations.",81,7,"16,651",8,3.8,12480,110,105,5,76,95,"Sheila Vand,Arash Marandi,Marshall Manesh,Dominic Rains,Rome Shadanloo,Milad Eghbali,Reza Sixo Safai,Mozhan Marnò","A GIRL WALKS HOME ALONE AT NIGHT"
"851","tt3079380",48.8071428571429,35,65000000,"Action,Comedy,Crime",2.783388,2015-05-06,235666219,120,"Deutsch,English,Français,Italiano",7,1626,"Paul Feig","Paul Feig","spy,cia,undercover,arms dealer,disaster,female spy,aftercreditsstinger,duringcreditsstinger","Nominated for 2 Golden Globes. Another 3 wins & 17 nominations.",75,7.1,"162,657",7.2,3.9,80775,226,212,14,79,94,"Melissa McCarthy,Jason Statham,Rose Byrne,Jude Law,Miranda Hart,Allison Janney,Bobby Cannavale,Peter Serafinowicz,Morena Baccarin,Katie Dippold,Nargis Fakhri,Jessica Chaffin,Jamie Denbo,Björn Gustafsson,Carlos Ponce,Will Yun Lee,Zach Woods,Richard Brake,Mitch Silpa,Steve Bannos,Raad Rawi,50 Cent,Attila Árpa,Bálint Adorjáni,Ben Falcone,Paul Feig,Sam Richardson,Jaime Pacheco,Romain Apelbaum,Michael McDonald,Adam Ray,Lukács Bicskey,Julian Miller","SPY"
"852","tt0243655",49,1,5000000,"Comedy",0.24491,2001-07-27,295206,97,"English",6.4,138,"David Wain","","adolescence,summer camp,independent film","1 nomination.",42,6.7,"40,108",4.4,3.6,39137,66,21,45,76,32,"Janeane Garofalo,David Hyde Pierce,Michael Showalter,Marguerite Moreau,Paul Rudd,Zak Orth,Christopher Meloni,A.D. Miles,Molly Shannon,Gideon Jacobs,Ken Marino,Joe Lo Truglio,Michael Ian Black,Liam Norton,Amy Poehler,Bradley Cooper,Marisa Ryan,Elizabeth Banks,Gabriel Millman,Kevin Sussman,Kevin Thomas Conroy,Christopher Cusumano,Cassidy Ladden,Madeline Blue,Nina Hellman,Peter Salett,Judah Friedlander,Jacob Shoesmith Fox,Whitney Vance,Benjamin Coppola,H. Jon Benjamin,Jake Fogelnest,Ian Helfer,Jordan MacLean,Avi Setton,Kyle Gallner,Kathleen Pandolfo,Zachary Montgomery-Wicks,Danny Hopkins,Christopher Connors,Matt Carmeci,Stephen O'Brien,Timothy Gasiewski,Angel Berlane,Christi Berlane,Bob Walz,Joseph Kariuki,Donna Mitchell,Joe Bryan,Christine Loebsack,Sandra Kennedy,Keith Oney","WET HOT AMERICAN SUMMER"
"853","tt0401792",49,1,40000000,"Action,Thriller,Crime",1.330587,2005-03-31,158733820,124,"English",7.1,1476,"Robert Rodriguez,Frank Miller","Frank Miller","dystopia,based on comic,based on graphic novel,black and white and color,black and white scene,black & white to color,mysterious killer,doing the right thing,mercedes,tied to a chair,silhouette,neo-noir","31 wins & 47 nominations.",74,8.1,"652,444",7.5,3.3,32221580,245,190,55,78,78,"Jessica Alba,Devon Aoki,Alexis Bledel,Powers Boothe,Rosario Dawson,Benicio del Toro,Michael Clarke Duncan,Carla Gugino,Josh Hartnett,Rutger Hauer,Jaime King,Michael Madsen,Brittany Murphy,Clive Owen,Mickey Rourke,Nick Stahl,Bruce Willis,Elijah Wood,Jude Ciccolella,Jeffrey J. Dashnaw,Jesse De Luna,Jason Douglas,Tommy Flanagan,Rick Gomez,David H. Hickey,Greg Ingram,Nicky Katt,Helen Kirk,Ethan Maniquis,John McLeod,Frank Miller,Lisa Marie Newmyer,Tommy Nix,Nick Offerman,Marco Perella,Randal Reeder,Jeff Schwan,Marley Shelton,Korey Simeone,Paul T. Taylor,Ken Thomas,Rico Torres,Makenzie Vega,Arie Verveen,Patricia Vonne,Chris Warner","SIN CITY"
"854","tt1460739",49,1,0,"Documentary",0.002309,2011-04-23,0,89,"English",5,3,"Kelly Duane,Katie Galloway","","texas,political incompetence,republican party,political,woman director","7 wins & 7 nominations.",NA,7.3,"337",7.2,4,189,9,9,0,80,100,"Scott Crow,Brandon Darby,Matthew Vadum","BETTER THIS WORLD"
"855","tt0248845",49.0972222222222,3,0,"Comedy,Music",0.153595,2001-07-20,0,95,"Deutsch,English",7.2,37,"John Cameron Mitchell","Stephen Trask,John Cameron Mitchell","transvestism,gay,sex,transgender,glam rock,self identity,rock odyssey,reference to kant,military brat,restaurant chain,transvestite singer,gays in the military,child molestation,theatrical manager","Nominated for 1 Golden Globe. Another 28 wins & 32 nominations.",85,7.8,"26,114",7.8,4.1,49468,106,98,8,93,92,"John Cameron Mitchell,Michael Aronov,Andrea Martin,Miriam Shor,Stephen Trask,Theodore Liscinski,Rob Campbell,Michael Pitt,Maurice Dean Wint","HEDWIG"
"856","tt0248845",49.0972222222222,3,0,"Comedy,Music",0.153595,2001-07-20,0,95,"Deutsch,English",7.2,37,"John Cameron Mitchell","Stephen Trask,John Cameron Mitchell","transvestism,gay,sex,transgender,glam rock,self identity,rock odyssey,reference to kant,military brat,restaurant chain,transvestite singer,gays in the military,child molestation,theatrical manager","Nominated for 1 Golden Globe. Another 28 wins & 32 nominations.",85,7.8,"26,114",7.8,4.1,49468,106,98,8,93,92,"John Cameron Mitchell,Michael Aronov,Andrea Martin,Miriam Shor,Stephen Trask,Theodore Liscinski,Rob Campbell,Michael Pitt,Maurice Dean Wint","HEDWIG & THE ANGRY INCH"
"857","tt4194392",49.125,1,0,"Documentary",0.00761,2015-01-09,0,58,"English",7,1,"Jason Blackmore","","","N/A",NA,6.5,"11",NA,NA,2,NA,NA,NA,NA,NA,"Jello Biafra,Keith Morris,Chuck Dukowski,Mike Watt,David Yow,John Reis","RECORDS COLLECTING DUST"
"858","tt0088763",49.1527777777778,3,19000000,"Adventure,Comedy,Science Fiction,Family",3.06699,1985-07-03,381109762,116,"English",7.7,3129,"Robert Zemeckis","Bob Gale,Robert Zemeckis","clock tower,car race,terrorist,delorean,lightning,guitar,plutonium,sports car,inventor,journey in the past,time travel,race against time,misfit,mad scientist,fish out of water,teenage love,destiny,partners,hidden identity,odd couple,escapade,disorder,chases and races,love and romance,teenage life,misfit partners,changing the past or future,getting home,inventions and discoveries","Won 1 Oscar. Another 18 wins & 26 nominations.",86,8.5,"721,288",8.7,3.8,1090381,77,74,3,94,96,"Michael J. Fox,Christopher Lloyd,Lea Thompson,Crispin Glover,Thomas F. Wilson,Claudia Wells,Marc McClure,Wendie Jo Sperber,George DiCenzo,Frances Lee McCain,James Tolkan,Harry Waters, Jr.,Billy Zane,J.J. Cohen,Casey Siemaszko,Donald Fullilove,Lisa Freeman,Cristen Kauffman,Elsa Raven,Will Hare,Ivy Bethune,Jason Marin,Katherine Britton,Jason Hervey,Maia Brewton,Courtney Gains,Richard L. Duran,Jeff O'Haco,Johnny Green,Jamie Abbott,Norman Alden,Read Morgan,Sachi Parker,Robert Krantz,Gary Riley,Karen Petrasek,George Buck Flower,Tommy Thomas,Granville 'Danny' Young,David Harold Brown,Lloyd L. Tolbert,Paul Hanson,Lee Brownfield,Robert DeLapp,Walter Scott,Charles L. Campbell,Deborah Harmon,Janine King,Huey Lewis,Tom Tangen,Arthur Tovey","BACK TO THE FUTURE"
"859","tt2350432",49.3333333333333,6,0,"Documentary",0.001906,2012-09-09,0,101,"English",5.5,7,"Shola Lynch","","woman director","1 win & 4 nominations.",73,6.8,"384",7.3,4.1,477,14,13,1,84,93,"Angela Davis,Eisa Davis","FREE ANGELA & ALL POLITICAL PRISONERS"
"860","tt2350432",49.3333333333333,6,0,"Documentary",0.001906,2012-09-09,0,101,"English",5.5,7,"Shola Lynch","","woman director","1 win & 4 nominations.",73,6.8,"384",7.3,4.1,477,14,13,1,84,93,"Angela Davis,Eisa Davis","FREE ANGELA"
"861","tt2281201",49.4166666666667,6,0,"Documentary,History",0.011979,2012-06-17,0,90,"English",6.5,3,"Bobbito Garcia,Kevin Couliau","Bobbito Garcia","","N/A",71,7.5,"297",7.1,3.8,315,8,6,2,70,75,"Kenny Anderson,Niki Avery,Julius Erving,Richard Kirkland,Jack Ryan,Kenny Smith,James Williams,Corey Williams","DOIN' IT IN THE PARK"
"862","tt2281201",49.4166666666667,6,0,"Documentary,History",0.011979,2012-06-17,0,90,"English",6.5,3,"Bobbito Garcia,Kevin Couliau","Bobbito Garcia","","N/A",71,7.5,"297",7.1,3.8,315,8,6,2,70,75,"Kenny Anderson,Niki Avery,Julius Erving,Richard Kirkland,Jack Ryan,Kenny Smith,James Williams,Corey Williams","Doin It In The Park (TUGG Event)"
"863","tt2872732",49.4471153846154,27,40000000,"Action,Science Fiction",4.437028,2014-07-14,463360063,89,"English",6.3,3265,"Luc Besson","Luc Besson","artificial intelligence,intelligence,drug mule,futuristic,drug,superpower","8 nominations.",61,6.4,"323,849",6.1,3.2,133468,205,137,68,47,67,"Scarlett Johansson,Morgan Freeman,Choi Min-sik,Amr Waked,Julian Rhind-Tutt,Pilou Asbæk,Analeigh Tipton,Shin Chang-Soo,Seo Chong-Ju,Nicolas Phongpheth,Paul Lefèvre,Jan Oliver Schroeder,Luca Angeletti,Pierre Poirot,Pierre Grammont,Bertrand Quoniam,Loïc Brabant,Pascal Loison,Pierre Gérard,Isabelle Cagnat,Frédéric Chau,Claire Tran,François Legrand,Bob Martet,Cédric Chevalme,Alexis Rangheard,Tonio Descanvelle,Julien Personnaz,Christophe Lavalle,Renaud Cestre,Thibault Segouin,Matthew Bravais,Claire Zaniolo,Alessandro Giallocosta,Wolfgang Pissors,Sifan Shao,Paul Chan,Chou Chung-Wei,Huan Jhih-Cyuan,I. Cheng-Sheng,Frank Ma,Tseng Sheng-En,Liu Hsieh-Min,Sandra Abouav,Abel Aboualiten,Ken Lin,Feng Hsing,Hao-Hsiang Hsu,Laura D'Arista,Eunyul Hong,Samuel Churin,Mason Lee,Mohammad Aslam Ansari,Kevin Dust,Diego Llano,Timothy Reevis,Jaysson Reyes De La Cruz,German Tintaya Mamani,Kanneti Sawe Han","LUCY"
"864","tt2872732",49.4471153846154,27,40000000,"Action,Science Fiction",4.437028,2014-07-14,463360063,89,"English",6.3,3265,"Luc Besson","Luc Besson","artificial intelligence,intelligence,drug mule,futuristic,drug,superpower","8 nominations.",61,6.4,"323,849",6.1,3.2,133468,205,137,68,47,67,"Scarlett Johansson,Morgan Freeman,Choi Min-sik,Amr Waked,Julian Rhind-Tutt,Pilou Asbæk,Analeigh Tipton,Shin Chang-Soo,Seo Chong-Ju,Nicolas Phongpheth,Paul Lefèvre,Jan Oliver Schroeder,Luca Angeletti,Pierre Poirot,Pierre Grammont,Bertrand Quoniam,Loïc Brabant,Pascal Loison,Pierre Gérard,Isabelle Cagnat,Frédéric Chau,Claire Tran,François Legrand,Bob Martet,Cédric Chevalme,Alexis Rangheard,Tonio Descanvelle,Julien Personnaz,Christophe Lavalle,Renaud Cestre,Thibault Segouin,Matthew Bravais,Claire Zaniolo,Alessandro Giallocosta,Wolfgang Pissors,Sifan Shao,Paul Chan,Chou Chung-Wei,Huan Jhih-Cyuan,I. Cheng-Sheng,Frank Ma,Tseng Sheng-En,Liu Hsieh-Min,Sandra Abouav,Abel Aboualiten,Ken Lin,Feng Hsing,Hao-Hsiang Hsu,Laura D'Arista,Eunyul Hong,Samuel Churin,Mason Lee,Mohammad Aslam Ansari,Kevin Dust,Diego Llano,Timothy Reevis,Jaysson Reyes De La Cruz,German Tintaya Mamani,Kanneti Sawe Han","Lucy"
"865","tt1978480",49.5625,4,0,"Drama",0.003041,2012-08-03,0,85,"English,Español",5.8,4,"Aurora Guerrero","Aurora Guerrero","woman director","6 nominations.",66,6.1,"569",7.2,3.6,240,12,11,1,66,92,"Fenessa Pineda,Venecia Troncoso,Joaquín Garrido,Laura Patalano,Dulce Maria Solis,Marisela Uscanga,Melissa Uscanga,Omar Leyva,Armando Cosio,Tonita Castro,Paul Alayo","MOSQUITA Y MARI"
"866","tt2379713",49.6032608695652,23,245000000,"Action,Adventure,Crime",5.595409,2015-10-26,880674609,148,"Français,English,Español,Italiano,Deutsch",6.2,2844,"Sam Mendes","","spy,based on novel,secret agent,sequel,james bond,mi6,bond girl,united kingdom","Won 1 Oscar. Another 7 wins & 24 nominations.",60,6.8,"269,609",6.5,3.5,104171,305,198,107,62,65,"Daniel Craig,Christoph Waltz,Léa Seydoux,Ralph Fiennes,Monica Bellucci,Ben Whishaw,Naomie Harris,Dave Bautista,Andrew Scott,Rory Kinnear,Jesper Christensen,Alessandro Cremona,Stephanie Sigman,Tenoch Huerta,Adriana Paz,Domenico Fortunato,Marco Zingaro,Stefano Elfi DiClaudia,Ian Bonar,Tam Williams,Richard Banham,Pip Carter,Simon Lenagan,Alessandro Bressanello,Marc Zinga,Brigitte Millar,Adel Bencherif,Gediminas Adomaitis,Peppe Lanzetta,Francesco Arca,Matteo Taranto,Emilio Aniba,Benito Sagredo,Dai Tabuchi,George Lasha,Sargon Yelda,Andy Cheung,Erick Hayden,Oleg Mirochnikov,Antonio Salines,Miloud Mourad Benamara,Gido Schimanski,Nigel Barber,Patrice Naiambana,Stephane Cornicard,Gary Fannin,Sadao Ueda,Phillip Law,Wai Wong,Joseph Balderrama,Eiji Mihara,Junichi Kajioka,Victor Schefé,Harald Windisch,Tristan Matthiae,Detlef Bothe,Bodo Friesecke,Wilhem Iben,Noemi Krausz,Noah Saavedra,Francis Attakpah,Michael Glantschnig,Marlon Boess,Marie Wohlmuth,Lili Epply,Konstantin Gerlach,Lara Parmiani,Umit Ulgen,Amra Mallassi,Ziad Abaza,Walid Mumuni,Derek Horsham,Nari Blair-Mangat,Michael White,Adam McGrady,Nader Dernaika,Pezhmaan Alinia,Judi Dench,Neve Gachev","SPECTRE"
"867","tt2024544",49.6223958333333,51,20000000,"Drama,History",2.818883,2013-10-18,187000000,134,"English",7.8,1863,"Steve McQueen","","whip,slavery,plantation,night shift,kidnapping,violin player,physical abuse,cotton,slave owner,19th century,sold into slavery,abolitionist","Won 3 Oscars. Another 233 wins & 312 nominations.",97,8.1,"433,492",9,4.3,137171,303,290,13,90,96,"Chiwetel Ejiofor,Michael Fassbender,Benedict Cumberbatch,Paul Dano,Paul Giamatti,Scoot McNairy,Lupita Nyong'o,Adepero Oduye,Sarah Paulson,Brad Pitt,Michael Kenneth Williams,Alfre Woodard,Chris Chalk,Taran Killam,Bill Camp,Kelsey Scott,Bryan Batt,Quvenzhané Wallis,Garret Dillahunt,Dwight Henry,Dickie Gravois,Ashley Dyke,Cameron Zeigler,Tony Bentley,Christopher Berry,Mister Mackey Jr.,Craig Tate,Storm Reid,Tom Proctor,Marc Macaulay,Vivian Fleming-Alvarez,Douglas M. Griffin,John McConnell,Marcus Lyle Brown,Richard Holden,Rob Steinberg,Anwan Glover,James C. Victor,Liza J. Bennett,Nicole Collins,J.D. Evermore,Andy Dylan,Deneen Tyler,Mustafa Harris,Gregory Bright,Austin Purnell,Thomas Francis Murphy,Andre Shanks,Kelvin Harrison,Scott M. Jefferson,Isaiah Jackson,Topsy Chapman,Devin Maurice Evans,Jay Huguley,Devyn A. Tyler,Willo Jean-Baptiste,Ruth Negga,Jason Ament,Jon Arthur,Sean Paul Braud,Blake Burt,Carroll Burt,Joseph Randy Causin,Edward J. Clare,JJ Coker,Haylie Creppel,Justin Edward Davis,Emily D. Haley,Jim Johnson,Mark Joyce,John C. Klein,Cynthia LeBlanc,Elton LeBlanc,Gerard 'Jerry' Lewis,Kevonte Mcdonald,Ritchie Montgomery,Myesha-Tiara,Jason Owen,Shawn Parsons,Haley Powell,Wayne Pére,Terrell Ransom Jr.,Erin Rementer,Andre Robinson,Corrina Roshea,Katherine Jeanie Russell,Jarett Shorts,Chaz Smith,Tyler Soerries,Tre Tureaud,Justin Christopher Vaughn,Bob Walker,Caroline Grace Williamson,Timothy Wyant","12 YEARS A SLAVE"
