imdb_id,name,imdb_id,tmdb_id,budget,genres,tmdb_popularity,release_date,revenue,runtime,languages,tmdb_rating,tmdb_votes,directors,writers,keywords,awards,metascore,imdb_rating,imdb_votes,tomato_critic_rating,tomato_user_rating,tomato_user_votes,tomato_critic_votes,tomato_fresh_reviews,tomato_rotten_reviews,tomato_user_meter,tomato_critic_meter,actors
tt0052646,THE BRAIN THAT WOULDN'T DIE,tt0052646,33468,62000,"Horror,Science Fiction",0.126298,1962-02-25,0,82,English,4.9,12,Joseph Green,,"transplantation,experiment,mutant,brain,fiancé,surgeon,strip club,stripper,car crash,laboratory,independent film,gore,disembodied head,mad doctor,b movie,decapitation,severed head,car accident,transplant,arm ripped off,surgery,severed arm",N/A,N/A,4.1,"4,693",4.2,2.6,4709,12,4,8,27.0,33.0,"Jason Evers,Virginia Leith,Doris Brent,Audrey Devereal,Eddie Carmel,Adele Lamont,Bonnie Sharie,Paula Maurice,Marilyn Hanold,Bruce Brighton,Bruce Kerr,Arny Freeman,Fred Martin,Lola Mason,Leslie Daniels"
tt0053241,SANTA CLAUS,tt0053241,13383,0,"Family,Drama,Fantasy",0.000143,1959-11-26,0,94,Español,0.0,1,René Cardona,"René Cardona,Adolfo Torres Portillo","mexico,santa claus,children,devil,doll",1 win.,N/A,2.4,"3,600",N/A,2.7,2310,N/A,N/A,N/A,26.0,N/A,"José Elías Moreno,Cesáreo Quezadas,José Luis Aguirre,Armando Arriola,Lupita Quezadas"
tt0053291,SOME LIKE IT HOT,tt0053291,239,3500000,"Crime,Comedy,Romance",0.663639,1959-03-29,25000000,122,English,7.7,304,Billy Wilder,,"chicago,musician,mafia,cross dressing,band,transvestite,spats,all girl band,st. valentine's day massacre,sugar,valentine's day,dressing,gay subtext",Won 1 Oscar. Another 9 wins & 13 nominations.,N/A,8.3,"173,612",8.9,4.1,81327,50,48,2,94.0,96.0,"Marilyn Monroe,Tony Curtis,Jack Lemmon,George Raft,Joe E. Brown,Nehemiah Persoff,Joan Shawlee,Barbara Drew,Edward G. Robinson Jr.,Pat O'Brien,George E. Stone,Mike Mazurki,Dave Barry,Harry Wilson,Beverly Wills,Brandon Beach,Marian Collier,Pat Comiskey,James Dime,Duke Fishman,Paul Frees,Jack Gordon,Joe Gray,Harold 'Tommy' Hart,William Hoehne Jr.,John Indrisano,Tom Kennedy,Scott Seaton,Fred Sherman,Bert Stevens,Arthur Tovey,Tito Vuolo,Sandra Warner,Grace Lee Whitney,Jack Mather,Laurie Mitchell,Joe Palma,Carl Sklover,Ralph Volkie,Billy Wayne"
tt0053363,THE TINGLER,tt0053363,26857,0,Horror,0.006816,1959-07-29,0,82,English,5.8,10,William Castle,,"autopsy,black and white,pathologist",N/A,N/A,6.7,"5,037",5.9,3.4,4947,14,10,4,67.0,71.0,"Vincent Price,Judith Evelyn,Darryl Hickman,Patricia Cutts,Philip Coolidge"
tt0054135,OCEAN'S ELEVEN,tt0054135,299,0,"Music,Comedy,Crime",0.213938,1960-08-10,0,127,English,6.5,36,Lewis Milestone,,"gambling,perfect crime,casino,new year's eve,robbery,italo-american,rat pack,thief,car,hoodlum,duringcreditsstinger",2 nominations.,N/A,6.6,"15,239",5.2,3.7,147088,27,13,14,81.0,48.0,"Frank Sinatra,Dean Martin,Peter Lawford,Angie Dickinson,Richard Conte,Cesar Romero,Patrice Wymore,Joey Bishop,Sammy Davis, Jr.,Henry Silva,Red Skelton,George Raft,Norman Fell,Buddy Lester,Akim Tamiroff"
tt0054215,Psycho,tt0054215,539,806948,"Drama,Horror,Thriller",1.416753,1960-08-14,32000000,109,English,7.9,949,Alfred Hitchcock,,"hotel,clerk,arizona,shower,rain,motel,money,secretary,corpse,murderer,theft,private detective",Nominated for 4 Oscars. Another 5 wins & 9 nominations.,N/A,8.5,"417,489",9.2,3.9,237099,84,81,3,94.0,96.0,"Anthony Perkins,Vera Miles,John Gavin,Janet Leigh,Martin Balsam,John McIntire,Simon Oakland,Frank Albertson,Patricia Hitchcock,Vaughn Taylor,Lurene Tuttle,Mort Mills,John Anderson,Alfred Hitchcock,Walter Bacon,Francis De Sales,George Dockstader,Harper Flaherty,Lillian O'Malley,Fred Scheiwiller,George Eldredge,Sam Flint,Virginia Gregg,Jeanette Nolan,Frank Killmond,Ted Knight,Pat McCaffrie,Hans Moebus,Helen Wallace"
tt0054387,THE TIME MACHINE,tt0054387,2134,750000,"Thriller,Adventure,Fantasy,Science Fiction,Romance",0.393432,1960-08-17,0,103,English,7.4,82,George Pal,,"london,inventor,future,time travel,dystopia,time machine",Won 1 Oscar. Another 1 nomination.,N/A,7.6,"26,969",6.9,3.5,19315,35,27,8,79.0,77.0,"Rod Taylor,Alan Young,Yvette Mimieux,Sebastian Cabot,Tom Helmore,Whit Bissell,Doris Lloyd,Alan Young,Paul Frees"
tt0054692,BLUE HAWAII,tt0054692,18228,0,"Comedy,Music,Romance",0.129758,1961-11-22,0,102,English,5.8,14,Norman Taurog,,hawaii,1 win & 3 nominations.,N/A,6,"3,899",4.3,3.4,11204,6,1,5,68.0,17.0,"Elvis Presley,Joan Blackman,Angela Lansbury,Nancy Walters,Roland Winters,John Archer,Howard McNear,Steve Brodie,Christian Kay,Jenny Maxwell,Iris Adrian,Hilo Hattie,Pamela Austin,Darlene Tompkins,Gregory Gaye,Bess Flowers"
tt0055198,MOTHRA,tt0055198,39410,0,"Fantasy,Science Fiction,Thriller",0.000419,1961-07-30,0,101,日本語,6.0,10,Ishirô Honda,,"journalist,based on novel,monster,ambassador,island,fairy,egg,mothra,dam,giant monster,cigarette smoking,tokyo japan,tokusatsu,guardian,construction,moth,metamorphosis,miniature people,giant moth,kaiju,surrender,cocoon,ship captain,havoc,h bomb,airfield,editor,behemoth,man eating plant,monster movie,tokyo tower,mosura",1 nomination.,N/A,6.6,"2,026",5.8,3.6,1154,11,8,3,64.0,73.0,"Frankie Sakai,Hiroshi Koizumi,Kyôko Kagawa,Ken Uehara,Emi Ito,Yûmi Ito,Jerry Ito,Takashi Shimura,Tetsu Nakamura,Akihiro Tayama,Obel Wyatt,Akihiko Hirata,Seizaburô Kawazu,Yoshifumi Tajima,Robert Dunham,Kenji Sahara,Yoshio Kosugi,Ren Yamamoto,Haruya Katô,Shôichi Hirose,Hiroshi Takagi,Tetsu Nakamura,Yasuhisa Tsutsumi,Teruko Mita,Kôji Iwamoto,Mitsuo Tsuda,Masamitsu Tayama,Toshio Miura,Tadashi Okabe,Akira Wakamatsu,Yutaka Nakayama,Osman Yusuf,Akira Yamada,Kôji Uno,Wataru Ômae,Toshihiko Furuta,Keisuke Matsuyama,Takeo Nagashima,Mitsuo Matsumoto,Hideo Shibuya,Kazuo Hinata,Shigeo Katô,Rinsaku Ogata,Yutaka Oka,Kô Hayami,Hiroyuki Satake,Kazuo Imai,Hiroshi Akitsu,Akio Kusama,Gorô Sakurai,Haruo Nakajima,Katsumi Tezuka"
tt0056142,KING KONG vs. GODZILLA,tt0056142,1680,0,"Adventure,Action,Science Fiction",0.156722,1962-08-11,0,98,日本語,5.6,18,Ishirô Honda,Shinichi Sekizawa,"japan,helicopter,japanese,mutant,island,octopus,giant lizard,godzilla,sequel,jungle,giant monster,king kong,tokyo japan,tokusatsu,gojira,kaiju,giant ape,giant octopus,lost world",N/A,N/A,5.9,"5,285",4.4,3.1,10395,12,4,8,48.0,33.0,"Tadao Takashima,Kenji Sahara,Yû Fujiki,Ichirô Arishima,Jun Tazaki,Akihiko Hirata,Mie Hama,Akiko Wakabayashi,Akemi Negishi,Yoshio Kosugi,Yoshifumi Tajima,Ikio Sawamura,Someshô Matsumoto,Ko Mishima,Sachio Sakai,Tatsuo Matsumura,Senkichi Ômura,Senshô Matsumoto,Ren Yamamoto,Haruya Katô,Shin Ôtomo,Nadao Kirino,Yasuhisa Tsutsumi,Kenzô Tabu,Takuzô Kumagai,Hideo Shibuya,Douglas Fein,Harold Conway,Osman Yusuf,Shôichi Hirose,Haruo Nakajima,Katsumi Tezuka,Harry Holcombe,Michael Keith,James Yagi"
tt0056875,BLOOD FEAST,tt0056875,28172,24500,Horror,0.003835,1963-06-06,4000000,67,English,4.0,6,Herschell Gordon Lewis,,,N/A,N/A,5,"4,119",4.2,3.1,6191,11,4,7,46.0,36.0,"William Kerwin,Mal Arnold,Connie Mason,Lyn Bolton,Scott H. Hall,Christy Foushee,Ashlyn Martin,Sandra Sinclair,Jerome Eden,David F. Friedman,Herschell Gordon Lewis,Craig Maudslay Jr."
tt0056923,CHARADE,tt0056923,4808,4000000,"Comedy,Mystery,Romance,Thriller",0.258379,1963-12-05,13474588,113,"English,Français,Deutsch,Italiano",7.5,164,Stanley Donen,,"paris,cia,age difference,love of one's life,interpreter,loss of husband,french,stamp,train,alias,hitchcockian",Nominated for 1 Oscar. Another 3 wins & 8 nominations.,N/A,8,"49,731",8.1,4.1,42487,36,33,3,92.0,92.0,"Cary Grant,Audrey Hepburn,Walter Matthau,James Coburn,George Kennedy,Dominique Minot,Ned Glass,Jacques Marin,Paul Bonifas,Thomas Chelimsky,Marc Arian,Claudine Berg,Marcel Bernier,Albert Daumergue,Raoul Delfosse,Stanley Donen,Jean Gold,Chantal Goya,Clément Harari,Monte Landis,Bernard Musson,Antonio Passalia,Jacques Préboist,Peter Stone,Michel Thomass,Roger Trapp,Louis Viret"
tt0057197,JASON & THE ARGONAUTS,tt0057197,11533,1000000,"Adventure,Family,Fantasy",0.413736,1963-06-19,0,104,English,6.6,46,Don Chaffey,,"hero,menace,bravery,adventure,vlies",N/A,N/A,7.4,"17,045",7.6,3.4,22526,41,38,3,78.0,93.0,"Todd Armstrong,Nancy Kovack,Gary Raymond,Laurence Naismith,Niall MacGinnis,Michael Gwynn,Douglas Wilmer,Jack Gwillim,Honor Blackman,John Cairney,Patrick Troughton,Andrew Faulds,Nigel Green"
tt0057603,BLACK SABBATH,tt0057603,28043,0,Horror,0.046265,1963-08-17,0,92,Italiano,6.0,20,Mario Bava,"Mario Bava,Alberto Bevilacqua",anthology,N/A,N/A,7.2,"6,890",6.7,3.6,5614,15,13,2,77.0,87.0,"Boris Karloff,Michèle Mercier,Jacqueline Pierreux,Susy Andersen,Lidia Alfonsi,Massimo Righi,Rika Dialina,Glauco Onorato,Milly,Harriet Medin,Gustavo De Nardo,Milo Quesada,Mark Damon"
tt0057693,THE MAN WITH THE X-RAY EYES,tt0057693,32569,0,"Horror,Science Fiction,Thriller",0.184546,1963-09-18,0,79,English,6.2,21,Roger Corman,,"casino,experiment,eye,belly dancing,independent film,hospital,scientist,monkey,amusement park,eyeball,human experiment,surgery",1 nomination.,N/A,6.7,"4,335",6.6,3.3,3184,23,20,3,67.0,87.0,"Ray Milland,Diana Van der Vlis,Harold J. Stone,John Hoyt,Don Rickles,Dick Miller,Jonathan Haze,Kathryn Hart,John Dierkes,Morris Ankrum,Barboura Morris,Bess Flowers"
tt0058150,GOLDFINGER,tt0058150,658,3500000,"Adventure,Action,Thriller",1.42618,1964-09-17,124900000,110,"普通话,English,Español",6.9,513,Guy Hamilton,,"secret organization,secret intelligence service,nuclear radiation,fort knox,aston martin,secret lab,kentucky,gas attack,airplane,james bond,duringcreditsstinger",Won 1 Oscar. Another 3 wins & 6 nominations.,N/A,7.8,"138,253",8.6,3.6,206030,57,55,2,89.0,96.0,"Sean Connery,Honor Blackman,Gert Fröbe,Shirley Eaton,Tania Mallet,Harold Sakata,Bernard Lee,Martin Benson,Cec Linder,Austin Willis,Lois Maxwell,Desmond Llewelyn,Burt Kwouk,Nadja Regin,Margaret Nolan,Bill Nagy,Michael Mellinger,Peter Cranwell,Richard Vernon,Mai Ling,Varley Thomas,John McLaren,Robert MacLeod,Victor Brooks,Alf Joint,Gerry Duggan,Caron Gardner"
tt0058182,A HARD DAY'S NIGHT,tt0058182,704,500000,"Comedy,Music",0.447676,1964-07-06,1000549,91,Italiano,7.1,70,Richard Lester,,"adolescence,culture clash,press conference,behind the scenes,police chase,apostrophe in title,mockumentary,older man younger woman relationship,shaving,the beatles song,railway station,performer,screaming with excitement,psychotronic,generation gap,television director,swinging london police",Nominated for 2 Oscars. Another 2 wins & 5 nominations.,96,7.7,"31,167",8.5,3.9,49804,102,100,2,90.0,98.0,"John Lennon,Paul McCartney,George Harrison,Ringo Starr,Wilfrid Brambell,Norman Rossington,John Junkin,Victor Spinetti,Anna Quayle,Deryck Guyler,Isla Blair,Pattie Boyd,Richard Vernon,Edward Malin"
tt0058385,MY FAIR LADY,tt0058385,11113,17000000,"Drama,Family,Music,Romance",0.555111,1964-10-21,72000000,170,English,7.1,153,George Cukor,,"musical,transformation,flower girl,colonel,wager,suitor,class differences,tutor,aristocrat,linguist,street,high society,misogynist,guttersnipe,class prejudice,opposites attract",Won 8 Oscars. Another 15 wins & 13 nominations.,N/A,7.9,"66,454",8.1,3.7,186485,46,44,2,90.0,96.0,"Audrey Hepburn,Rex Harrison,Stanley Holloway,Wilfrid Hyde-White,Gladys Cooper,Jeremy Brett,Theodore Bikel,Mona Washbourne,Isobel Elsom,John Holland"
tt0058414,NOTHING BUT A MAN,tt0058414,91721,0,Drama,0.000215,1964-01-01,0,95,English,0.0,0,Michael Roemer,"Michael Roemer,Robert M. Young	",,4 wins & 1 nomination.,87,8.1,864,8.5,4.0,742,21,20,1,92.0,95.0,"Ivan Dixon,Abbey Lincoln,Julius Harris,Gloria Foster,Martin Priest,Leonard Parker,Yaphet Kotto,Stanley Greene,Helen Lounck,Helene Arrindell,Walter Wilson,Milton Williams,Mel Stewart,Marshal Tompkin,Alfred Puryear,Ed Rowan,Tom Ligon,William Jordan,Dorothy Hall,Gertrude Jeannette,Gil Rogers,Richard Webber,Eugene Wood,Jim Wright,Arland Schubert,Peter Carew,Bill Riola,Jay Brooks,Robert Berger,Jary Banks,Richard Ward,Moses Gunn,Mark Shapiro,William Phillips,Sylvia Ray ,Esther Rolle,Evelyn Davis "
tt0058548,SANTA CONQUERS THE MARTIANS,tt0058548,32307,200000,"Action,Adventure,Comedy,Family,Fantasy,Science Fiction",0.012064,1964-11-14,0,81,English,4.0,1,Nicholas Webster,,"santa claus,spaceship,surrealism,children,kidnapping,martian,robot,christmas",N/A,N/A,2.5,"8,735",2.8,2.1,5992,20,5,15,27.0,25.0,"John Call,Leonard Hicks,Vincent Beck,Bill McCutcheon,Victor Stiles,Donna Conforti,Chris Month,Pia Zadora,Leila Martin,Charles Renn,James Cahill,Ned Wertimer,Doris Rich,Carl Don,Ivor Bodin,Al Nesor,Josip Elic,Jim Bishop,Lin Thurmond,Don Blair,Tony Ross,Scott Aronesty,Ronnie Rotholz,Glenn Schaffer,Gene Lindsey"
tt0058725,VIVA LAS VEGAS,tt0058725,2098,0,"Comedy,Drama,Music,Romance",0.202525,1964-05-20,0,85,"Português,English,Magyar",5.7,10,George Sidney,,"elvis,music,las vegas nevada",3 nominations.,N/A,6.4,"4,862",6.7,3.4,9002,27,23,4,68.0,85.0,"Elvis Presley,Ann-Margret,William Demarest,Nicky Blair,Cesare Danova,Teri Garr,Alean 'Bambi' Hamilton"
tt0059079,COME DRINK WITH ME,tt0059079,26259,0,"Action,Foreign",0.518329,1966-07-03,0,91,普通话,6.6,10,King Hu,"King Hu,Yi Cheung","kung fu,showdown,hero,warrior woman,fistfight,waterfall,murder,kidnapping,gore,forest,blood,tough girl,monastery,heroine,inn,severed hand,wuxia,kung fu master,inner strength,beggar clan,tavern fight",N/A,N/A,7,"2,454",N/A,3.7,1256,N/A,N/A,N/A,76.0,N/A,"Cheng Pei-Pei,Elliot Ngok,Chen Hung-Lieh,Lee Wan-Chung,Yeung Chi-Hing"
tt0059742,THE SOUND OF MUSIC,tt0059742,15121,8200000,"Drama,Family,Music,Romance",0.759717,1965-03-02,163214286,174,English,7.1,521,Robert Wise,,"austria,world war ii,musical,music competition,classic,alps,governess,convent,clothes out of curtains,music contest,novice,puppet show,nun in love,famous entrance,nazi occupation",Won 5 Oscars. Another 12 wins & 13 nominations.,N/A,8,"146,605",8.0,3.6,605179,56,48,8,91.0,86.0,"Julie Andrews,Christopher Plummer,Eleanor Parker,Richard Haydn,Peggy Wood,Charmian Carr,Anna Lee,Portia Nelson,Heather Menzies,Nicholas Hammond,Duane Chase,Angela Cartwright,Debbie Turner,Kym Kareth,Ben Wright,Norma Varden,Marni Nixon,Evadne Baker,Doris Lloyd,Gilchrist Stuart,Daniel Truhitte"
tt0059800,THUNDERBALL,tt0059800,660,11000000,"Adventure,Action,Thriller",1.86037,1965-12-16,141195658,130,"English,Français",6.2,277,Terence Young,,"paris,florida,fighter pilot,sanatorium,secret organization,nuclear missile,coral reef,bahamas,scuba diving,james bond,scuba",Won 1 Oscar. Another 3 wins & 5 nominations.,N/A,7,"81,462",6.8,3.5,62637,43,37,6,73.0,86.0,"Sean Connery,Claudine Auger,Adolfo Celi,Luciana Paluzzi,Rik Van Nutter,Guy Doleman,Molly Peters,Martine Beswick,Bernard Lee,Desmond Llewelyn,Lois Maxwell,Roland Culver,Earl Cameron,Paul Stassino,Rose Alba,Philip Locke,George Pravda,Edward Underdown,Kevin McClory"
tt0060277,SWORD OF DOOM,tt0060277,19884,0,"Action,Drama",0.081295,1966-02-25,0,119,日本語,7.2,15,Kihachi Okamoto,Shinobu Hashimoto,"swordplay,samurai,independent film",N/A,N/A,8.1,"6,674",6.9,4.1,5578,8,6,2,90.0,75.0,"Tatsuya Nakadai,Yûzô Kayama,Michiyo Aratama,Yôko Naitô,Toshirō Mifune,Tadao Nakamaru,Kei Satô,Kô Nishimura,Ichirô Nakatani,Kunie Tanaka,Takamaru Sasaki,Ryôsuke Kagawa,Kamatari Fujiwara,Hideyo Amamoto,Akio Miyabe,Yasuzô Ogawa"
tt0061184,WHOS AFRAID OF VIRGINIA WOLF,tt0061184,396,7500000,Drama,0.440985,1966-06-21,33736689,131,"English,Latin",7.5,55,Mike Nichols,,"alcohol,adultery,professor,married couple,son,guest,based on play,fantastic,cult classic",Won 5 Oscars. Another 17 wins & 23 nominations.,N/A,8.1,"55,718",8.6,4.1,21281,38,36,2,91.0,95.0,"Elizabeth Taylor,Richard Burton,George Segal,Sandy Dennis,Agnes Flanagan,Frank Flanagan"
tt0061695,GAMERA VS GYOAS,tt0061695,52728,0,"Action,Adventure,Horror,Science Fiction",0.000594,1967-03-15,0,86,日本語,8.0,1,Noriaki Yuasa,Nisan Takahashi,"japan,monster,bat,turtle,sequel,giant monster,scientist,kaiju,gamera,giant turtle",1 win.,N/A,4.4,"1,220",N/A,3.0,557,N/A,N/A,N/A,35.0,N/A,"Kojiro Hongo,Kichijirô Ueda,Reiko Kasahara,Naoyuki Abe,Taro Marui,Yukitaro Hotaru,Yoshiro Kitahara,Akira Natsuki,Kenji Ôyama,Fujio Murakami,Teruo Aragaki"
tt0062622,2001: A SPACE ODYSSEY,tt0062622,62,12000000,"Science Fiction,Mystery,Adventure",2.029601,1968-04-05,56715371,149,"English,Pусский",7.6,1391,Stanley Kubrick,,"moon,jupiter,artificial intelligence,man versus machine,technology,super computer,human being,space travel,space mission,moon base,astronaut,evolution,monolith,space station",Won 1 Oscar. Another 13 wins & 7 nominations.,86,8.3,"420,721",9.1,3.8,295499,78,73,5,89.0,94.0,"Keir Dullea,Douglas Rain,Gary Lockwood,William Sylvester,Daniel Richter,Leonard Rossiter,Margaret Tyzack,Robert Beatty,Sean Sullivan,Bill Weston,Ed Bishop,Alan Gifford,Ann Gillis,Edwina Carroll,Frank Miller,Glenn Beck,Penny Brahms,Heather Downham,Mike Lovell,John Ashley,Jimmy Bell,David Charkham,Simon Davis,Jonathan Daw,Péter Delmár,Terry Duggan,David Fleetwood,Danny Grover,Brian Hawley,David Hines,Tony Jackson,John Jordan,Scott MacKee,Laurence Marchant,Darryl Paes,Joe Refalo,Andy Wallace,Bob Wilyman,Richard Woods,Martin Amor,S. Newton Anderson,Sheraton Blount,Ann Bormann,John Clifford,Julie Croft,Penny Francis,Kenneth Kendall,Vivian Kubrick,Marcella Markham,Irena Marr,Krystyna Marr,Kim Neil,Jane Pearl,Penny Pearl,Kevin Scott,John Swindells,Burnell Tucker"
tt0062711,BARBARELLA,tt0062711,8069,0,Science Fiction,0.308172,1968-10-10,0,98,English,5.5,58,Roger Vadim,"Claude Brulé,Vittorio Bonicelli,Clement Biddle Wood,Brian Degas,Tudor Gates","sexual fantasy,alien planet,distant future,lesbian subtext,cult classic,female mercenary",1 nomination.,N/A,5.9,"24,097",6.3,3.0,33313,44,32,12,57.0,73.0,"Jane Fonda,John Phillip Law,Anita Pallenberg,Marcel Marceau,Claude Dauphin,Milo O'Shea,Véronique Vendell,Serge Marquand,Catherine Chevallier,Marie Therese Chevallier,David Hemmings,Ugo Tognazzi,Kitty Swan,Corinne Fontaine"
tt0062803,CHITTY CHITTY BANG BANG,tt0062803,11708,10000000,"Adventure,Fantasy,Comedy,Family",0.244755,1968-12-16,0,144,"English,Pусский",6.4,83,Ken Hughes,,"flying car,fantasy,oldtimer,fantastic",Nominated for 1 Oscar. Another 4 nominations.,N/A,6.9,"29,929",5.7,3.2,340049,26,17,9,71.0,65.0,"Dick Van Dyke,Sally Ann Howes,Lionel Jeffries,Gert Fröbe,Anna Quayle,Benny Hill,Robert Helpmann,Heather Ripley,Adrian Hall,Desmond Llewelyn,James Robertson Justice,Barbara Windsor,Davy Kaye,Alexander Doré,Bernard Spear,Stanley Unwin,Peter Arne,Victor Maddern,Arthur Mullard,Ross Parker,Gerald Campion,Felix Felton,Monti DeLyle,Totti Truman Taylor,Larry Taylor,Max Bacon,Max Wall,John Heawood,Michael Darbyshire,Kenneth Waller,Gerald Taylor,Eddie Davis"
tt0063350,NIGHT OF THE LIVING DEAD,tt0063350,10331,114000,Horror,0.500331,1968-10-01,0,96,English,7.1,244,George A. Romero,,"loss of father,siblings,midnight movie,zombies",1 win.,N/A,8,"86,852",8.8,3.8,129520,53,51,2,87.0,96.0,"Duane Jones,Judith O'Dea,Karl Hardman,Marilyn Eastman,Keith Wayne,Judith Ridley,Kyra Schon,Charles Craig,S. William Hinzman,Bill 'Chilly Billy' Cardille,George A. Romero,Russell Streiner,John A. Russo"
tt0064757,ON HER MAJESTY'S SECRET SERVICE,tt0064757,668,7000000,"Adventure,Action,Thriller",0.903346,1969-12-12,81974493,142,"English,Deutsch",6.2,214,Peter R. Hunt,,"london,suicide,england,switzerland,secret identity,new identity,honeymoon,secret mission,secret organization,blofeld,secret lab,villain,kilt,family history,title of nobility,snow storm,daughter,espionage,james bond,killer,skiing,alps,aftercreditsstinger,ski chase",Nominated for 1 Golden Globe. Another 3 nominations.,N/A,6.8,"59,502",6.8,3.2,50932,45,37,8,64.0,82.0,"George Lazenby,Diana Rigg,Telly Savalas,Gabriele Ferzetti,Ilse Steppat,Angela Scoular,Lois Maxwell,George Baker,Bernard Lee,Desmond Llewelyn,Catherine Schell,Bernard Horsfall,Virginia North,Geoffrey Cheshire,Julie Ege,Mona Chong,Joanna Lumley,Jenny Hanley"
tt0065214,THE WILD BUNCH,tt0065214,576,6244087,"Adventure,Western",0.550311,1969-06-17,638641,145,"English,Deutsch,Español",7.3,101,Sam Peckinpah,,"underdog,bounty hunter,texas,mexican revolution,shootout,steam locomotive",Nominated for 2 Oscars. Another 5 wins & 4 nominations.,N/A,8,"62,716",8.8,4.1,33726,49,48,1,91.0,98.0,"Ernest Borgnine,William Holden,Robert Ryan,Edmond O'Brien,Warren Oates,Jaime Sánchez,Ben Johnson,Emilio Fernández,Strother Martin,L.Q. Jones,Albert Dekker,Bo Hopkins,Dub Taylor,Jorge Russek,Alfonso Aráu,Bill Hart,Rayford Barnes,Stephen Ferry,Sonia Amelio,Chalo González"
tt0065856,HOUSE OF DARK SHADOWS,tt0065856,71943,750000,"Drama,Horror,Thriller,Romance",3.0e-06,1970-09-09,0,97,English,7.8,4,Dan Curtis,,"vampire,love,blood,lost love,cure",1 nomination.,N/A,6.6,"1,858",5.6,3.8,902,7,3,4,70.0,43.0,"Jonathan Frid,Grayson Hall,Joan Bennett,John Karlen,Louis Edmonds,Kathryn Leigh Scott,Roger Davis,Nancy Barrett,Thayer David"
tt0065944,KING: A FILMED RECORD,tt0065944,149320,0,Documentary,0.018,1970-03-24,0,185,English,0.0,0,"Sidney Lumet,Joseph L. Mankiewicz",,,Nominated for 1 Oscar. Another 1 win.,N/A,7.5,238,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Paul Newman,Joanne Woodward,Ruby Dee,James Earl Jones,Clarence Williams III,Burt Lancaster,Ben Gazzara,Charlton Heston,Harry Belafonte,Sidney Poitier,Bill Cosby,Diahann Carroll,Walter Matthau,Anthony Quinn,Leslie Uggams,Paul Winfield,Marlon Brando"
tt0066256,PUFNSTUF,tt0066256,63859,0,"Comedy,Family,Fantasy,Music",0.0,1970-05-03,0,94,English,7.5,1,Hollingsworth Morse,,"witch,island,magic,based on tv series,dragon,flute",N/A,N/A,6.6,741,N/A,3.8,358,N/A,N/A,N/A,75.0,N/A,"Jack Wild,Billie Hayes"
tt0066518,THE VAMPIRE LOVERS,tt0066518,31952,0,Horror,0.013635,1970-10-04,0,91,English,6.6,15,Roy Ward Baker,,"vampire,daughter,hammer horror",N/A,N/A,6.6,"3,673",5.2,3.3,1954,9,5,4,60.0,56.0,"Ingrid Pitt,Peter Cushing,George Cole,Kate O'Mara,Ferdy Mayne,Douglas Wilmer,Madeline Smith,Dawn Addams,Pippa Steel,Jon Finch,Kirsten Lindholm,John Forbes-Robertson"
tt0066740,THE ABOMINABLE DR. PHIBES,tt0066740,17965,0,"Horror,Mystery,Thriller",0.235236,1971-05-18,0,94,English,7.0,29,Robert Fuest,,"life and death,scotland yard,loss of lover,pest,wife,organ,mad doctor,dr. phibes",1 win.,N/A,7.2,"10,032",6.9,3.7,8542,26,21,5,75.0,81.0,"Vincent Price,Joseph Cotten,Virginia North,Terry-Thomas,Sean Bury,Susan Travers,David Hutcheson,Edward Burnham,Alex Scott,Peter Gilmore,Maurice Kaufmann,Peter Jeffrey,Derek Godfrey,Norman Jones,John Cater,Alan Zipson,Dallas Adams,James Grout,Alister Williamson,Thomas Heathcote,Ian Marter,Julian Grant,Hugh Griffith,Aubrey Woods,John Laurie,Barbara Keogh,Charles Farrell,John Franklyn,Walter Horsbrugh,Caroline Munro"
tt0066921,CLOCKWORK ORANGE,tt0066921,185,2200000,"Science Fiction,Drama",2.671592,1971-12-18,26589000,136,English,7.6,1486,Stanley Kubrick,,"prison,street gang,rape,adolescence,sexuality,beethoven,parents kids relationship,social worker,living together,society,dystopia,controversy,controversial,violence,futuristic society",Nominated for 4 Oscars. Another 8 wins & 17 nominations.,78,8.4,"549,206",8.4,4.0,434160,52,47,5,93.0,90.0,"Malcolm McDowell,Patrick Magee,Adrienne Corri,Michael Bates,Warren Clarke,James Marcus,Michael Tarn,Carl Duering,Paul Farrell,Miriam Karlin,Sheila Raynor,Aubrey Morris,Godfrey Quigley,Clive Francis,Richard Connaught,Pauline Taylor,Philip Stone,David Prowse"
tt0067185,HAROLD and MAUDE,tt0067185,343,1200000,"Comedy,Drama,Romance",0.313745,1971-12-20,0,91,English,7.4,91,Hal Ashby,,"suicide,life and death,depression,age difference,cemetery,suicide attempt,birthday,banjo,cliff,life planning,dead wish,arranged marriage,dying and death,wealth,midnight movie",Nominated for 2 Golden Globes. Another 2 wins & 1 nomination.,N/A,8,"56,092",7.7,4.1,55856,42,36,6,93.0,86.0,"Ruth Gordon,Bud Cort,Cyril Cusack,Charles Tyner,Ellen Geer,Eric Christmas,G. Wood,Judy Engles,Shari Summers,Vivian Pickles,Tom Skerritt"
